id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
5653,RKSI,large_airport,Incheon International Airport,37.46910095214844,126.45099639892578,23,AS,KR,KR-28,Seoul,yes,RKSI,ICN,NA,NA,https://en.wikipedia.org/wiki/Incheon_International_Airport,NA
5656,RKSS,large_airport,Gimpo International Airport,37.5583,126.791,59,AS,KR,KR-11,Seoul,yes,RKSS,GMP,NA,http://gimpo.airport.co.kr/eng/index.jsp,https://en.wikipedia.org/wiki/Gimpo_International_Airport,NA
5659,RKTH,medium_airport,Pohang Airport (G-815/K-3),35.987955,129.420383,70,AS,KR,KR-47,Pohang,yes,RKTH,KPO,NA,http://pohang.airport.co.kr/,https://en.wikipedia.org/wiki/Pohang_Airport,NA
5661,RKTN,medium_airport,Daegu Airport,35.896872,128.65531,116,AS,KR,KR-27,Daegu,yes,RKTN,TAE,NA,NA,https://en.wikipedia.org/wiki/Daegu_Airport,NA
5663,RKTU,large_airport,Cheongju International Airport/Cheongju Air Base (K-59/G-513),36.717008,127.498741,191,AS,KR,KR-43,Cheongju,yes,RKTU,CJJ,NA,http://cheongju.airport.co.kr/doc/cheongju_eng/,https://en.wikipedia.org/wiki/Cheongju_Airport,NA
308134,RMU,medium_airport,Región de Murcia International Airport,37.803,-1.125,644,EU,ES,ES-MU,Corvera,yes,LEMI,RMU,NA,NA,https://en.wikipedia.org/wiki/Murcia-Corvera_Airport,NA
5671,ROAH,large_airport,Naha Airport,26.1958007812,127.646003723,12,AS,JP,JP-47,Naha,yes,ROAH,OKA,NA,http://www.naha-airport.co.jp/,https://en.wikipedia.org/wiki/Naha_Airport,"那覇空港, Naha Kūkō?, AHA, Naha AFB"
5675,ROKJ,medium_airport,Kumejima Airport,26.363500595092773,126.71399688720703,23,AS,JP,JP-47,NA,yes,ROKJ,UEO,NA,NA,https://en.wikipedia.org/wiki/Kumejima_Airport,NA
5676,ROMD,medium_airport,Minamidaito Airport,25.8465,131.263,167,AS,JP,JP-47,Minamidaito,yes,ROMD,MMD,NA,NA,https://en.wikipedia.org/wiki/Minami-Daito_Airport#Airlines,NA
5677,ROMY,medium_airport,Miyako Airport,24.782800674399997,125.294998169,150,AS,JP,JP-47,Miyako City,yes,ROMY,MMY,NA,NA,https://en.wikipedia.org/wiki/Miyako_Airport,NA
5679,RORK,medium_airport,Kitadaito Airport,25.9447002411,131.32699585,80,AS,JP,JP-47,Kitadaitōjima,yes,RORK,KTD,NA,NA,https://en.wikipedia.org/wiki/Kitadaito_Airport,NA
5681,RORT,medium_airport,Tarama Airport,24.653900146499996,124.675003052,36,AS,JP,JP-47,Tarama,yes,RORT,TRA,NA,NA,https://en.wikipedia.org/wiki/Tarama_Airport,NA
5682,RORY,medium_airport,Yoron Airport,27.044001,128.401993,52,AS,JP,JP-46,Yoron,yes,RORY,RNJ,NA,NA,https://en.wikipedia.org/wiki/Yoron_Airport,NA
5684,ROYN,medium_airport,Yonaguni Airport,24.466899871826172,122.97799682617188,70,AS,JP,JP-47,NA,yes,ROYN,OGN,NA,NA,https://en.wikipedia.org/wiki/Yonaguni_Airport,NA
5686,RPLB,medium_airport,Subic Bay International Airport / Naval Air Station Cubi Point,14.7944,120.271004,64,AS,PH,PH-ZMB,Olongapo,yes,RPLB,SFS,NA,NA,https://en.wikipedia.org/wiki/Subic_Bay_International_Airport,"Paliparang Pandaigdig ng Look ng Subic, Naval Air Station Cubi Point"
5687,RPLC,large_airport,Diosdado Macapagal International Airport,15.186,120.559998,484,AS,PH,PH-PAM,Mabalacat,yes,RPLC,CRK,NA,http://www.clarkairport.com/,https://en.wikipedia.org/wiki/Diosdado_Macapagal_International_Airport,"Clark International Airport, Paliparang Pandaigdig ng Diosdado Macapagal, Clark Air Base"
5688,RPLI,medium_airport,Laoag International Airport,18.1781005859375,120.53199768066406,25,AS,PH,PH-ILN,Laoag City,yes,RPLI,LAO,NA,NA,https://en.wikipedia.org/wiki/Laoag_International_Airport,NA
5689,RPLL,large_airport,Ninoy Aquino International Airport,14.5086,121.019997,75,AS,PH,PH-00,Manila,yes,RPLL,MNL,NA,NA,https://en.wikipedia.org/wiki/Ninoy_Aquino_International_Airport,Manila International Airport
5690,RPLP,medium_airport,Legazpi City International Airport,13.1575,123.735,66,AS,PH,PH-ALB,Legazpi City,yes,RPLP,LGP,NA,NA,https://en.wikipedia.org/wiki/Legazpi_Airport,NA
32221,RPLT,medium_airport,Itbayat Airport,20.722521,121.809969,328,AS,PH,PH-BTN,Itbayat,yes,RPLT,NA,NA,NA,https://en.wikipedia.org/wiki/Jorge_Abad_Airport,Jorge Abad Airport
5696,RPMC,medium_airport,Awang Airport,7.1652398109436035,124.20999908447266,189,AS,PH,PH-MAG,Cotabato City,yes,RPMC,CBO,NA,NA,https://en.wikipedia.org/wiki/Awang_Airport,NA
5697,RPMD,large_airport,Francisco Bangoy International Airport,7.12552,125.646004,96,AS,PH,PH-DAS,Davao,yes,RPMD,DVO,NA,NA,https://en.wikipedia.org/wiki/Francisco_Bangoy_International_Airport,Davao International Airport
5698,RPME,medium_airport,Bancasi Airport,8.9515,125.4788,141,AS,PH,PH-AGN,Butuan,yes,RPME,BXU,NA,NA,https://en.wikipedia.org/wiki/Bancasi_Airport,NA
5700,RPMG,medium_airport,Dipolog Airport,8.60198349877,123.341875076,12,AS,PH,PH-ZAN,Dipolog City,yes,RPMG,DPL,NA,http://www.dipologcity.com/AccommodationsDipolog%20Airport.htm,https://en.wikipedia.org/wiki/Dipolog_Airport,NA
5701,RPMH,medium_airport,Camiguin Airport,9.253894,124.709115,53,AS,PH,PH-CAM,Mambajao,yes,RPMH,CGM,NA,NA,https://en.wikipedia.org/wiki/Camiguin_Airport,NA
5703,RPMJ,medium_airport,Jolo Airport,6.0536699295043945,121.01100158691406,118,AS,PH,PH-SLU,NA,yes,RPMJ,JOL,NA,NA,https://en.wikipedia.org/wiki/Jolo_Airport,NA
5705,RPMN,medium_airport,Sanga Sanga Airport,5.046991,119.742996,15,AS,PH,PH-TAW,NA,yes,RPMN,TWT,NA,NA,https://en.wikipedia.org/wiki/Sanga-Sanga_Airport,SGS
5707,RPMP,medium_airport,Pagadian Airport,7.83073144787,123.461179733,5,AS,PH,PH-ZAS,Pagadian City,yes,RPMP,PAG,NA,NA,https://en.wikipedia.org/wiki/Pagadian_Airport,NA
5709,RPMR,medium_airport,General Santos International Airport,6.05800008774,125.096000671,505,AS,PH,PH-SCO,General Santos,yes,RPMR,GES,NA,NA,https://en.wikipedia.org/wiki/General_Santos_International_Airport,Tambler Airport
5710,RPMS,medium_airport,Surigao Airport,9.755838325629998,125.480947495,20,AS,PH,PH-SUN,Surigao City,yes,RPMS,SUG,NA,NA,https://en.wikipedia.org/wiki/Surigao_Airport,NA
5711,RPMW,medium_airport,Tandag Airport,9.072110176086426,126.1709976196289,16,AS,PH,PH-SUR,NA,yes,RPMW,TDG,NA,NA,https://en.wikipedia.org/wiki/Tandag_Airport,NA
5712,RPMZ,medium_airport,Zamboanga International Airport,6.922420024871826,122.05999755859375,33,AS,PH,PH-ZAS,Zamboanga City,yes,RPMZ,ZAM,NA,http://www.zamboanga.net/airportinsert.htm,https://en.wikipedia.org/wiki/Zamboanga_International_Airport,NA
5715,RPUB,medium_airport,Loakan Airport,16.375099182128906,120.62000274658203,4251,AS,PH,PH-BEN,Baguio City,yes,RPUB,BAG,NA,NA,https://en.wikipedia.org/wiki/Loakan_Airport,Baguio Airport
5719,RPUH,medium_airport,San Jose Airport,12.361499786399998,121.04699707,14,AS,PH,PH-MDC,San Jose,yes,RPUH,SJI,NA,NA,https://en.wikipedia.org/wiki/McGuire_Field,McGuire Field
5722,RPUN,medium_airport,Naga Airport,13.58489990234375,123.2699966430664,142,AS,PH,PH-CAS,Naga,yes,RPUN,WNP,NA,NA,https://en.wikipedia.org/wiki/Naga_Airport,NA
5723,RPUO,medium_airport,Basco Airport,20.4513,121.980003,291,AS,PH,PH-BTN,Basco,yes,RPUO,BSO,NA,NA,https://en.wikipedia.org/wiki/Basco_Airport,NA
5725,RPUR,medium_airport,Dr Juan C Angara Airport,15.729309,121.500034,108,AS,PH,PH-AUR,Baler,yes,RPUR,BQA,NA,NA,NA,"Baler, Dr. Juan C. Angara"
5726,RPUS,medium_airport,San Fernando Airport,16.595600128173828,120.3030014038086,13,AS,PH,PH-LUN,NA,yes,RPUS,SFE,NA,NA,https://en.wikipedia.org/wiki/San_Fernando_Airport,NA
5727,RPUT,medium_airport,Tuguegarao Airport,17.6433676823,121.733150482,70,AS,PH,PH-CAG,Tuguegarao City,yes,RPUT,TUG,NA,NA,https://en.wikipedia.org/wiki/Tuguegarao_Airport,Tugegarao
5728,RPUV,medium_airport,Virac Airport,13.576399803161621,124.20600128173828,121,AS,PH,PH-CAT,Virac,yes,RPUV,VRC,NA,NA,https://en.wikipedia.org/wiki/Virac_Airport,NA
5730,RPUY,medium_airport,Cauayan Airport,16.9298992157,121.752998352,200,AS,PH,PH-ISA,Cauayan City,yes,RPUY,CYZ,NA,NA,https://en.wikipedia.org/wiki/Cauayan_Airport,NA
5732,RPVA,medium_airport,Daniel Z. Romualdez Airport,11.228035,125.027761,10,AS,PH,PH-LEY,Tacloban City,yes,RPVA,TAC,DZR,NA,https://en.wikipedia.org/wiki/Daniel_Z._Romualdez_Airport,"Tacloban, Daniel Z. Romualdez"
35178,RPVB,medium_airport,Bacolod-Silay Airport,10.7764,123.014999,82,AS,PH,PH-NEC,Bacolod City,yes,RPVB,BCD,NA,http://www.bacolod-silayairport.com/,https://en.wikipedia.org/wiki/Bacolod%E2%80%93Silay_Airport,NA
5734,RPVC,medium_airport,Calbayog Airport,12.072699546813965,124.54499816894531,12,AS,PH,PH-WSA,Calbayog City,yes,RPVC,CYP,NA,NA,https://en.wikipedia.org/wiki/Calbayog_Airport,NA
5735,RPVD,medium_airport,Sibulan Airport,9.3337097168,123.300003052,15,AS,PH,PH-NER,Dumaguete City,yes,RPVD,DGT,NA,NA,https://en.wikipedia.org/wiki/Sibulan_Airport,NA
5736,RPVE,medium_airport,Godofredo P. Ramos Airport,11.9245,121.954002,7,AS,PH,PH-AKL,Malay,yes,RPVE,MPH,NA,NA,https://en.wikipedia.org/wiki/Godofredo_P._Ramos_Airport,Godofredo P. Ramos Airport
5737,RPVF,medium_airport,Catarman National Airport,12.502400398254395,124.63600158691406,6,AS,PH,PH-NSA,Catarman,yes,RPVF,CRM,NA,NA,https://en.wikipedia.org/wiki/Catarman_National_Airport,NA
5739,RPVI,medium_airport,Iloilo International Airport,10.833017,122.493358,27,AS,PH,PH-ILI,Iloilo (Cabatuan),yes,RPVI,ILO,NA,NA,https://en.wikipedia.org/wiki/Iloilo_International_Airport,NA
5740,RPVJ,medium_airport,Moises R. Espinosa Airport,12.369682,123.630095,49,AS,PH,PH-MAS,Masbate,yes,RPVJ,MBT,NA,NA,https://en.wikipedia.org/wiki/Masbate_Airport,"Masbate, Moises R. Espinoza"
5741,RPVK,medium_airport,Kalibo International Airport,11.679400444,122.375999451,14,AS,PH,PH-AKL,Kalibo,yes,RPVK,KLO,NA,NA,https://en.wikipedia.org/wiki/Kalibo_International_Airport,NA
5742,RPVM,large_airport,Mactan Cebu International Airport,10.307499885559,123.97899627686,31,AS,PH,PH-CEB,Lapu-Lapu City,yes,RPVM,CEB,NA,http://www.mactan-cebuairport.com.ph/,https://en.wikipedia.org/wiki/Mactan-Cebu_International_Airport,NA
5744,RPVP,medium_airport,Puerto Princesa Airport,9.742119789123535,118.75900268554688,71,AS,PH,PH-PLW,Puerto Princesa City,yes,RPVP,PPS,NA,NA,https://en.wikipedia.org/wiki/Puerto_Princesa_Airport,NA
5745,RPVR,medium_airport,Roxas Airport,11.597700119018555,122.75199890136719,10,AS,PH,PH-CAP,Roxas City,yes,RPVR,RXS,NA,NA,https://en.wikipedia.org/wiki/Roxas_Airport,NA
5748,RPVU,medium_airport,Tugdan Airport,12.3109998703,122.084999084,10,AS,PH,PH-ROM,Tablas Island,yes,RPVU,TBH,NA,NA,https://en.wikipedia.org/wiki/Tugdan_Airport,"Romblon Airport, Alcantara, Barangay Tugdan, Tablas Airport"
5749,RPVV,medium_airport,Francisco B. Reyes Airport,12.1215000153,120.099998474,148,AS,PH,PH-PLW,Coron,yes,RPVV,USU,NA,NA,https://en.wikipedia.org/wiki/Busuanga_Airport,Busuanga Airport
42924,RU-0035,large_airport,Grozny North Airport,43.388302,45.698601,548,EU,RU,RU-CE,Grozny,yes,URMG,GRV,NA,NA,https://en.wikipedia.org/wiki/Grozny_Airport,"Grozny Severny, Grozny, Аэропорт Грозный Северный, Аэропорт Грозный"
42991,RU-0050,medium_airport,Yamburg Airport,67.986664,75.099998,108,EU,RU,RU-YAN,Yamburg,yes,USMQ,NA,NA,NA,https://en.wikipedia.org/wiki/Yamburg_Airport,NA
44656,RU-0189,medium_airport,Kostomuksha Airport,64.61799621579999,30.687000274699997,681,EU,RU,RU-KR,Kostomuksha,yes,ULPM,NA,NA,NA,NA,"Аэропорт Костомукша, УЛПМ"
5768,SAAP,medium_airport,General Urquiza Airport,-31.7948,-60.4804,242,SA,AR,AR-E,Parana,yes,SAAP,PRA,PAR,NA,https://en.wikipedia.org/wiki/General_Urquiza_Airport,NA
5769,SAAR,medium_airport,Islas Malvinas Airport,-32.9036,-60.785,85,SA,AR,AR-S,Rosario,yes,SAAR,ROS,ROS,NA,https://en.wikipedia.org/wiki/Rosario_International_Airport,Fisherton Airport
5770,SAAV,medium_airport,Sauce Viejo Airport,-31.7117,-60.8117,55,SA,AR,AR-S,Santa Fe,yes,SAAV,SFN,SVO,NA,NA,NA
5771,SABE,medium_airport,Jorge Newbery Airpark,-34.5592,-58.4156,18,SA,AR,AR-C,Buenos Aires,yes,SABE,AEP,AER,NA,https://en.wikipedia.org/wiki/Aeroparque_Jorge_Newbery,NA
5773,SACO,medium_airport,Ingeniero Ambrosio Taravella Airport,-31.323601,-64.208,1604,SA,AR,AR-X,Cordoba,yes,SACO,COR,CBA,NA,https://en.wikipedia.org/wiki/Ingeniero_Ambrosio_L.V._Taravella_International_Airport,NA
5781,SAEZ,large_airport,Ministro Pistarini International Airport,-34.8222,-58.5358,67,SA,AR,AR-B,Buenos Aires,yes,SAEZ,EZE,EZE,http://www.aa2000.com.ar/index.php,https://en.wikipedia.org/wiki/Ministro_Pistarini_International_Airport,BUE
5786,SAME,medium_airport,El Plumerillo Airport,-32.8316993713,-68.7929000854,2310,SA,AR,AR-M,Mendoza,yes,SAME,MDZ,DOZ,NA,https://en.wikipedia.org/wiki/Governor_Francisco_Gabrielli_International_Airport,NA
5788,SAMR,medium_airport,Suboficial Ay Santiago Germano Airport,-34.588299,-68.4039,2470,SA,AR,AR-M,San Rafael,yes,SAMR,AFA,SRA,NA,https://en.wikipedia.org/wiki/San_Rafael_Airport_(Argentina),NA
5789,SANC,medium_airport,Catamarca Airport,-28.5956001282,-65.751701355,1522,SA,AR,AR-K,Catamarca,yes,SANC,CTC,CAT,NA,NA,NA
5790,SANE,medium_airport,Vicecomodoro Angel D. La Paz Aragonés Airport,-27.765556335399996,-64.3099975586,656,SA,AR,AR-G,Santiago del Estero,yes,SANE,SDE,SDE,NA,https://en.wikipedia.org/wiki/Santiago_del_Estero_Airport,NA
5792,SANL,medium_airport,Capitan V A Almonacid Airport,-29.3815994263,-66.7957992554,1437,SA,AR,AR-F,La Rioja,yes,SANL,IRJ,LAR,NA,NA,NA
318304,SANR,medium_airport,Termas de Río Hondo international Airport,-27.4966,-64.93595,935,SA,AR,AR-G,Termas de Río Hondo,yes,SANR,RHD,TRH,NA,https://en.wikipedia.org/wiki/Las_Termas_Airport,NA
5794,SANT,medium_airport,Teniente Benjamin Matienzo Airport,-26.8409,-65.104897,1493,SA,AR,AR-T,San Miguel de Tucumán,yes,SANT,TUC,TUC,NA,https://en.wikipedia.org/wiki/Benjam%C3%ADn_Matienzo_International_Airport,NA
5795,SANU,medium_airport,Domingo Faustino Sarmiento Airport,-31.571501,-68.418198,1958,SA,AR,AR-J,San Juan,yes,SANU,UAQ,JUA,NA,https://en.wikipedia.org/wiki/Domingo_Faustino_Sarmiento_Airport,NA
5802,SAOU,medium_airport,Brigadier Mayor D Cesar Raul Ojeda Airport,-33.2732009888,-66.3563995361,2328,SA,AR,AR-D,San Luis,yes,SAOU,LUQ,UIS,NA,NA,NA
318502,SAOV,medium_airport,Presidente Néstor Kirchner Regional Airport,-32.3201,-63.22663,670,SA,AR,AR-X,Villa Maria,yes,SAOV,NA,VMR,NA,https://es.wikipedia.org/wiki/Aeropuerto_Regional_Presidente_N%C3%A9stor_Kirchner,NA
5803,SARC,medium_airport,Corrientes Airport,-27.4455,-58.7619,202,SA,AR,AR-W,Corrientes,yes,SARC,CNQ,CRR,NA,https://en.wikipedia.org/wiki/Doctor_Fernando_Piragine_Niveyro_International_Airport,NA
5804,SARE,medium_airport,Resistencia International Airport,-27.45,-59.0561,173,SA,AR,AR-H,Resistencia,yes,SARE,RES,SIS,NA,https://en.wikipedia.org/wiki/Resistencia_International_Airport,NA
5805,SARF,medium_airport,Formosa Airport,-26.2127,-58.2281,193,SA,AR,AR-P,Formosa,yes,SARF,FMA,FSA,NA,https://en.wikipedia.org/wiki/Formosa_International_Airport,NA
5806,SARI,medium_airport,Cataratas Del Iguazú International Airport,-25.737301,-54.4734,916,SA,AR,AR-N,Puerto Iguazu,yes,SARI,IGR,IGU,http://www.aa2000.com.ar/iguazu,https://en.wikipedia.org/wiki/Cataratas_del_Iguaz%C3%BA_International_Airport,Iguaçu
5809,SARP,medium_airport,Libertador Gral D Jose De San Martin Airport,-27.3858,-55.9707,430,SA,AR,AR-N,Posadas,yes,SARP,PSS,POS,NA,https://en.wikipedia.org/wiki/Libertador_General_Jos%C3%A9_de_San_Mart%C3%ADn_Airport,NA
5811,SASA,medium_airport,Martin Miguel De Guemes International Airport,-24.856000900299996,-65.4861984253,4088,SA,AR,AR-A,Salta,yes,SASA,SLA,SAL,NA,https://en.wikipedia.org/wiki/Mart%C3%ADn_Miguel_de_G%C3%BCemes_Airport,NA
5812,SASJ,medium_airport,Gobernador Horacio Guzman International Airport,-24.392799,-65.097801,3019,SA,AR,AR-Y,San Salvador de Jujuy,yes,SASJ,JUJ,JUJ,NA,https://en.wikipedia.org/wiki/Gobernador_Horacio_Guzm%C3%A1n_International_Airport,NA
5815,SAST,medium_airport,General Enrique Mosconi Airport,-22.619600296,-63.7937011719,1472,SA,AR,AR-A,Tartagal,yes,SAST,TTG,TAR,NA,NA,NA
5822,SAVC,medium_airport,General E. Mosconi Airport,-45.7853,-67.4655,189,SA,AR,AR-U,Comodoro Rivadavia,yes,SAVC,CRD,CRV,NA,NA,NA
5823,SAVE,medium_airport,Brigadier Antonio Parodi Airport,-42.908000946,-71.139503479,2621,SA,AR,AR-U,Esquel,yes,SAVE,EQS,ESQ,NA,http://es.wikipedia.org/wiki/Aeropuerto_Brigadier_General_Antonio_Parodi,NA
5824,SAVH,medium_airport,Las Heras Airport,-46.53829956049999,-68.9653015137,1082,SA,AR,AR-Z,Las Heras,yes,SAVH,LHS,CLH,NA,NA,NA
5827,SAVT,medium_airport,Almirante Marco Andres Zar Airport,-43.2105,-65.2703,141,SA,AR,AR-U,Rawson,yes,SAVT,REL,TRE,NA,https://en.wikipedia.org/wiki/Almirante_Marco_Andr%C3%A9s_Zar_Airport,Trelew Airport
5828,SAVV,medium_airport,Gobernador Castello Airport,-40.8692,-63.0004,20,SA,AR,AR-R,Viedma / Carmen de Patagones,yes,SAVV,VDM,VIE,NA,NA,NA
5829,SAVY,medium_airport,El Tehuelche Airport,-42.7592,-65.1027,427,SA,AR,AR-U,Puerto Madryn,yes,SAVY,PMY,DRY,NA,NA,NA
5831,SAWC,medium_airport,El Calafate Airport,-50.2803,-72.053101,669,SA,AR,AR-Z,El Calafate,yes,SAWC,FTE,ECA,http://www.aeropuertoelcalafate.com/en/,https://en.wikipedia.org/wiki/Comandante_Armando_Tola_International_Airport,NA
5832,SAWD,medium_airport,Puerto Deseado Airport,-47.7353,-65.9041,268,SA,AR,AR-Z,Puerto Deseado,yes,SAWD,PUD,ADO,NA,NA,NA
5834,SAWG,medium_airport,Piloto Civil N. Fernández Airport,-51.6089,-69.3126,61,SA,AR,AR-Z,Rio Gallegos,yes,SAWG,RGL,GAL,NA,https://en.wikipedia.org/wiki/Piloto_Civil_Norberto_Fern%C3%A1ndez_International_Airport,Brigadier General D. A. Parodi
5835,SAWH,medium_airport,Malvinas Argentinas Airport,-54.8433,-68.2958,102,SA,AR,AR-V,Ushuahia,yes,SAWH,USH,USU,NA,https://en.wikipedia.org/wiki/Ushuaia_International_Airport,NA
5836,SAWJ,medium_airport,Capitan D Daniel Vazquez Airport,-49.3068,-67.8026,203,SA,AR,AR-Z,San Julian,yes,SAWJ,ULA,SJU,NA,NA,NA
5838,SAWP,medium_airport,Perito Moreno Airport,-46.537899,-70.978699,1410,SA,AR,AR-Z,Perito Moreno,yes,SAWP,PMQ,PTM,NA,https://en.wikipedia.org/wiki/Perito_Moreno_Airport,NA
5839,SAWU,medium_airport,Santa Cruz Airport,-50.0165,-68.5792,364,SA,AR,AR-Z,Santa Cruz,yes,SAWU,RZA,SCZ,NA,NA,NA
5840,SAZB,medium_airport,Comandante Espora Airport,-38.725,-62.1693,246,SA,AR,AR-B,Bahia Blanca,yes,SAZB,BHI,BCA,https://www.aeropuertobahiablanca.com/,https://en.wikipedia.org/wiki/Comandante_Espora_Airport,Bahía Blanca Airport
5846,SAZL,medium_airport,Santa Teresita Airport,-36.5423,-56.7218,9,SA,AR,AR-B,Santa Teresita,yes,SAZL,SST,STR,NA,https://en.wikipedia.org/wiki/Santa_Teresita_Airport,NA
5847,SAZM,medium_airport,Ástor Piazzola International Airport,-37.9342,-57.5733,72,SA,AR,AR-B,Mar del Plata,yes,SAZM,MDQ,MDP,NA,https://en.wikipedia.org/wiki/%C3%81stor_Piazzola_International_Airport,Brigadier General Bartolome De La Colina International Airport
5848,SAZN,medium_airport,Presidente Peron Airport,-38.949001,-68.155701,895,SA,AR,AR-Q,Neuquen,yes,SAZN,NQN,NEU,NA,https://en.wikipedia.org/wiki/Presidente_Per%C3%B3n_International_Airport,NA
5849,SAZO,medium_airport,Necochea Airport,-38.4831,-58.8172,72,SA,AR,AR-B,Necochea,yes,SAZO,NEC,NEC,NA,https://en.wikipedia.org/wiki/Necochea_Airport,NA
5851,SAZR,medium_airport,Santa Rosa Airport,-36.588299,-64.275703,630,SA,AR,AR-L,Santa Rosa,yes,SAZR,RSA,OSA,NA,https://en.wikipedia.org/wiki/Santa_Rosa_Airport_(Argentina),NA
5852,SAZS,medium_airport,San Carlos De Bariloche Airport,-41.151199,-71.157501,2774,SA,AR,AR-R,San Carlos de Bariloche,yes,SAZS,BRC,BAR,http://www.aa2000.com.ar/bariloche,https://en.wikipedia.org/wiki/San_Carlos_de_Bariloche_Airport,NA
5856,SAZY,medium_airport,Aviador C. Campos Airport,-40.075401,-71.137299,2569,SA,AR,AR-Q,Chapelco/San Martin de los Andes,yes,SAZY,CPC,CHP,NA,https://en.wikipedia.org/wiki/Aviador_Carlos_Campos_Airport,NA
331875,SBAC,medium_airport,Aracati Airport,-4.568611,-37.804722,128,SA,BR,BR-CE,Aracati,yes,SBAC,ARX,NA,NA,https://en.wikipedia.org/wiki/Aracati_Airport,NA
5861,SBAQ,medium_airport,Araraquara Airport,-21.812,-48.132999,2334,SA,BR,BR-SP,Araraquara,yes,SBAQ,AQA,SP0012,http://www.daesp.sp.gov.br/aeroporto-estadual-de-araraquara-bartolomeu-de-gusmao/,https://en.wikipedia.org/wiki/Araraquara_Airport,NA
5862,SBAR,medium_airport,Santa Maria Airport,-10.984,-37.070301,139,SA,BR,BR-SE,Aracaju,yes,SBAR,AJU,SE0001,https://www4.infraero.gov.br/aeroportos/aeroporto-internacional-santa-maria-aracaju/,https://en.wikipedia.org/wiki/Santa_Maria_Airport_(Sergipe),NA
5864,SBAT,medium_airport,Piloto Osvaldo Marques Dias Airport,-9.866389,-56.106298,948,SA,BR,BR-MT,Alta Floresta,yes,SBAT,AFL,MT0003,NA,https://en.wikipedia.org/wiki/Alta_Floresta_Airport,NA
5865,SBAU,medium_airport,Araçatuba Airport,-21.141479,-50.424575,1361,SA,BR,BR-SP,Araçatuba,yes,SBAU,ARU,SP0009,http://www.daesp.sp.gov.br/aeroporto-estadual-de-aracatuba-dario-guarita/,https://en.wikipedia.org/wiki/Ara%C3%A7atuba_Airport,"Dario Guarita State Airport,"
5867,SBBE,large_airport,Val de Cans/Júlio Cezar Ribeiro International Airport,-1.3792500495900002,-48.4762992859,54,SA,BR,BR-PA,Belém,yes,SBBE,BEL,NA,http://www.infraero.gov.br/index.php/br/aeroportos/para/aeroporto-internacional-de-belem.html,https://en.wikipedia.org/wiki/Val_de_Cans_International_Airport,NA
5869,SBBH,medium_airport,Pampulha - Carlos Drummond de Andrade Airport,-19.851200103759766,-43.950599670410156,2589,SA,BR,BR-MG,Belo Horizonte,yes,SBBH,PLU,NA,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=204,https://en.wikipedia.org/wiki/Pampulha_Domestic_Airport,BHZ
5872,SBBR,large_airport,Presidente Juscelino Kubitschek International Airport,-15.869167,-47.920834,3497,SA,BR,BR-DF,Brasília,yes,SBBR,BSB,DF0001,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=146,https://en.wikipedia.org/wiki/Bras%C3%ADlia_International_Airport,NA
5875,SBBV,medium_airport,Atlas Brasil Cantanhede Airport,2.84138894081,-60.6922225952,276,SA,BR,BR-RR,Boa Vista,yes,SBBV,BVB,NA,NA,https://en.wikipedia.org/wiki/Boa_Vista_International_Airport,Boa Vista International Airport
5878,SBCA,medium_airport,Cascavel Airport,-25.0002994537,-53.500801086399996,2473,SA,BR,BR-PR,Cascavel,yes,SBCA,CAC,NA,NA,https://en.wikipedia.org/wiki/Cascavel_Airport,Adalberto Mendes da Silva Airport
5882,SBCF,large_airport,Tancredo Neves International Airport,-19.62444305419922,-43.97194290161133,2715,SA,BR,BR-MG,Belo Horizonte,yes,SBCF,CNF,NA,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=207,https://en.wikipedia.org/wiki/Tancredo_Neves_International_Airport,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=207
5883,SBCG,medium_airport,Campo Grande Airport,-20.468700408900002,-54.6725006104,1833,SA,BR,BR-MS,Campo Grande,yes,SBCG,CGR,NA,NA,https://en.wikipedia.org/wiki/Campo_Grande_International_Airport,NA
